Arrival rate1H,Finish rate1H,Num of unique resource1H,Process active time1H,Service time per case1H,Time in process per case1H,Waiting time in process per case1H,Num in process case1H
4,0,16,1218.0,2537.429166666667,304.5,0.0,319.0
4,0,19,2047.45,4821.316666666667,511.8625,0.0,319.0
5,0,7,468.5166666666667,252.61,93.70333333333336,0.0,311.0
1,0,1,0.4,0.4,0.4,0.0,308.0
6,0,16,1822.5,1991.496666666667,364.5,0.0,306.0
6,0,20,1594.9999999999998,2355.463333333333,318.99999999999994,0.0,304.0
4,0,8,616.9,472.75416666666666,154.225,0.0,307.0
3,0,16,2004.0166666666669,7882.677777777778,668.0055555555557,0.0,310.0
3,8,18,2405.483333333333,9499.18888888889,801.8277777777777,0.0,313.0
2,10,1,17.566666666666666,8.783333333333333,8.783333333333333,0.0,315.0
2,4,4,419.76666666666665,621.6750000000002,209.88333333333333,0.0,317.0
5,5,13,774.4499999999998,889.2233333333331,154.89,0.0,314.0
6,7,17,1113.5,1760.6055555555554,185.58333333333331,0.0,310.0
4,0,9,1253.2666666666667,1400.35,313.31666666666666,0.0,304.0
1,0,5,241.13333333333333,1716.2333333333331,241.13333333333333,0.0,303.0
2,0,11,717.5333333333333,3016.525,358.76666666666665,0.0,301.0
4,0,16,1648.9833333333331,3802.9875,412.2458333333333,0.0,299.0
7,0,19,3370.933333333333,3899.550000000001,561.8222222222222,0.0,302.0
3,0,8,718.7833333333334,1782.8833333333334,239.59444444444446,0.0,296.0
2,0,10,1119.85,5050.916666666667,559.925,0.0,293.0
5,0,14,1880.9333333333332,1368.4266666666667,376.18666666666667,0.0,294.0
5,0,16,512.6833333333334,462.9266666666666,102.53666666666668,0.0,294.0
8,0,17,2132.116666666667,2165.0604166666667,266.51458333333335,0.0,295.0
2,0,12,844.05,6561.241666666668,422.025,0.0,297.0
6,2,22,2483.4666666666667,3265.1027777777776,413.91111111111115,0.0,303.0
3,7,14,1398.1,4335.094444444445,466.0333333333333,0.0,306.0
1,4,3,34.98333333333333,86.55,34.98333333333333,0.0,307.0
2,2,9,680.1333333333333,3067.8916666666664,340.06666666666666,0.0,309.0
2,4,4,170.23333333333338,233.24166666666667,85.11666666666667,0.0,309.0
1,6,4,197.21666666666667,323.93333333333334,197.21666666666667,0.0,303.0
4,6,7,621.3,439.32083333333327,155.325,0.0,303.0
6,0,13,1665.15,1947.05,333.0300000000001,0.0,302.0
5,0,12,1075.8666666666666,467.62666666666667,215.1733333333333,0.0,300.0
1,0,2,19.65,36.61666666666667,19.65,0.0,299.0
8,0,12,592.7833333333333,204.28809523809517,84.68333333333334,0.0,303.0
2,0,14,1296.0333333333333,11358.483333333335,648.0166666666668,0.0,300.0
5,0,14,1768.1166666666666,2049.19,353.6233333333333,0.0,303.0
1,0,7,471.0,7315.4,471.0,0.0,302.0
7,0,19,2485.933333333333,1626.875,414.3222222222223,0.0,305.0
4,0,10,590.1666666666666,1336.6583333333335,147.54166666666666,0.0,303.0
3,0,13,1016.4333333333334,3274.7833333333333,338.8111111111112,0.0,300.0
3,0,14,1054.7333333333333,4619.744444444445,351.5777777777778,0.0,303.0
4,3,14,1275.95,1555.416666666667,318.9875,0.0,307.0
1,6,1,10.166666666666666,10.166666666666666,10.166666666666666,0.0,308.0
1,8,1,9.483333333333333,9.483333333333333,9.483333333333333,0.0,309.0
1,4,7,725.9,3140.316666666666,725.9,0.0,310.0
1,5,2,219.78333333333333,397.28333333333336,219.78333333333333,0.0,308.0
3,4,7,454.1666666666666,647.9277777777778,151.38888888888889,0.0,304.0
1,2,1,0.45,0.45,0.45,0.0,299.0
7,2,21,2966.05,3028.9785714285717,423.72142857142853,0.0,298.0
4,0,14,1303.5,2989.120833333333,325.875,0.0,296.0
7,0,8,699.2666666666668,385.15277777777777,116.54444444444445,0.0,299.0
3,0,10,1173.4,1731.477777777778,391.13333333333327,0.0,294.0
7,0,13,1357.8833333333332,760.952380952381,193.9833333333333,0.0,293.0
6,0,16,1492.6,2258.102777777778,248.76666666666665,0.0,291.0
2,0,10,586.4333333333334,3206.625,293.2166666666667,0.0,289.0
5,0,16,1119.1166666666668,1981.2125,279.7791666666667,0.0,289.0
5,0,21,1601.8333333333335,1703.28,320.3666666666667,0.0,290.0
10,0,24,2938.0333333333333,1640.888888888889,326.4481481481482,0.0,298.0
2,0,6,538.8666666666667,692.0583333333333,269.43333333333334,0.0,298.0
3,1,9,1479.25,1165.8055555555557,493.08333333333326,0.0,301.0
1,5,2,187.21666666666667,227.03333333333333,187.21666666666667,0.0,302.0
2,3,11,892.5,3678.058333333333,446.25,0.0,304.0
1,7,2,16.8,28.61666666666667,16.8,0.0,305.0
5,2,14,829.1166666666667,1106.45,165.82333333333332,0.0,304.0
6,5,19,2104.183333333333,1664.552777777778,350.6972222222222,0.0,307.0
6,0,12,580.5333333333333,840.1611111111115,96.75555555555556,0.0,306.0
2,0,4,22.88333333333333,45.675,11.441666666666665,0.0,299.0
5,0,11,1081.15,1067.6333333333334,216.23,0.0,300.0
6,0,18,3402.8,3898.9083333333333,567.1333333333333,0.0,300.0
3,0,6,652.8333333333334,805.088888888889,217.61111111111111,0.0,299.0
3,0,13,1494.8000000000004,1616.3166666666666,498.2666666666667,0.0,295.0
3,0,8,721.8,785.1888888888889,240.6,0.0,293.0
2,0,6,402.9166666666666,1986.408333333333,201.4583333333333,0.0,292.0
3,0,9,1556.6333333333332,1597.8166666666668,518.8777777777777,0.0,293.0
1,0,5,335.8833333333333,856.7333333333332,335.8833333333333,0.0,289.0
1,0,1,13.066666666666665,13.066666666666665,13.066666666666665,0.0,290.0
1,0,5,646.5166666666668,3281.566666666666,646.5166666666668,0.0,291.0
1,7,6,663.4166666666666,3062.666666666666,663.4166666666666,0.0,292.0
1,0,4,289.3,1734.666666666667,289.3,0.0,292.0
4,0,18,1071.5500000000004,2435.020833333333,267.88750000000005,0.0,290.0
1,0,1,2.6,3.4833333333333334,2.6,0.0,290.0
2,0,8,584.7333333333332,1994.1083333333331,292.3666666666667,0.0,292.0
3,0,8,287.9,679.1833333333333,95.96666666666664,0.0,288.0
4,0,5,265.5833333333333,162.99999999999997,66.39583333333333,0.0,286.0
2,0,7,646.3666666666667,3453.1416666666664,323.18333333333334,0.0,284.0
5,0,22,1464.15,1737.8375,366.0375,0.0,289.0
1,0,5,236.86666666666667,856.75,236.86666666666667,0.0,290.0
3,0,11,655.6500000000002,786.0333333333333,218.55000000000004,0.0,293.0
1,0,3,207.28333333333333,326.6666666666667,207.28333333333333,0.0,294.0
1,0,3,86.8,282.5,86.8,0.0,295.0
1,0,1,38.53333333333333,75.65,38.53333333333333,0.0,296.0
2,0,11,985.8,1505.216666666667,492.9,0.0,298.0
1,0,5,299.68333333333334,2283.233333333333,299.68333333333334,0.0,299.0
1,0,7,1470.5,12445.033333333333,1470.5,0.0,300.0
1,0,1,28.23333333333333,28.23333333333333,28.23333333333333,0.0,301.0
2,0,8,390.7166666666667,2371.991666666667,195.35833333333332,0.0,303.0
2,0,10,1343.5666666666666,4495.641666666666,671.7833333333333,0.0,305.0
3,1,15,1635.05,5131.988888888889,545.0166666666668,0.0,308.0
2,0,8,788.4499999999998,2432.075,394.225,0.0,310.0
2,0,11,975.0833333333335,1791.1916666666666,487.54166666666674,0.0,312.0
4,0,10,804.8999999999999,704.8791666666667,201.225,0.0,316.0
1,0,10,568.4,7939.116666666668,568.4,0.0,317.0
1,0,1,19.216666666666665,19.216666666666665,19.216666666666665,0.0,318.0
1,0,11,447.9666666666666,5104.283333333334,447.9666666666666,0.0,319.0
3,0,10,1344.45,2074.288888888889,448.15,0.0,322.0
4,0,12,552.6666666666667,962.1444444444444,184.22222222222226,0.0,326.0
5,0,12,1104.3333333333333,1577.1791666666668,276.0833333333333,0.0,330.0
1,1,3,235.6,439.15,235.6,0.0,331.0
2,7,17,1989.4333333333332,9673.366666666667,994.7166666666667,0.0,333.0
2,11,11,361.88333333333327,2674.708333333333,180.94166666666663,0.0,335.0
1,7,6,348.2333333333333,747.9,348.2333333333333,0.0,336.0
3,7,2,4.7333333333333325,1.5777777777777775,1.5777777777777775,0.0,338.0
3,9,6,249.21666666666667,256.39444444444445,83.07222222222224,0.0,334.0
5,6,17,1255.8,2225.5125,313.95,0.0,328.0
4,0,15,841.2500000000001,2457.9166666666665,280.4166666666667,0.0,314.0
3,0,8,799.7666666666668,585.8055555555555,266.5888888888889,0.0,312.0
5,0,15,1222.2000000000005,806.68,244.44000000000003,0.0,311.0
6,0,14,2804.516666666667,1897.7027777777773,467.4194444444445,0.0,307.0
8,0,12,937.1333333333333,398.2166666666666,117.14166666666668,0.0,309.0
6,0,16,1293.6,2792.061111111112,215.6,0.0,302.0
7,0,13,1232.7000000000005,514.8214285714286,176.10000000000005,0.0,302.0
6,0,14,1244.8166666666666,693.9833333333332,207.46944444444443,0.0,301.0
9,0,21,3624.816666666666,1852.8375,453.10208333333327,0.0,301.0
7,0,17,2063.2,1377.9833333333331,294.7428571428572,0.0,302.0
3,0,9,851.7,1340.2388888888886,283.9000000000001,0.0,305.0
2,0,4,33.56666666666667,61.40000000000001,16.783333333333335,0.0,307.0
1,7,2,11.25,20.233333333333334,11.25,0.0,308.0
2,9,14,736.9333333333333,1316.6583333333333,368.4666666666666,0.0,310.0
1,6,1,2.0,2.0,2.0,0.0,311.0
2,3,14,802.0166666666668,6823.491666666668,401.00833333333327,0.0,305.0
7,1,23,2254.883333333333,3615.557142857143,322.1261904761905,0.0,306.0
7,0,18,1323.55,1210.1523809523808,189.07857142857142,0.0,306.0
2,0,8,360.85,1718.283333333333,180.425,0.0,299.0
10,0,18,1714.1166666666666,954.605,171.41166666666666,0.0,307.0
6,0,15,2132.9,1318.9666666666667,355.4833333333333,0.0,305.0
5,0,6,380.0166666666667,426.36,76.00333333333334,0.0,302.0
4,0,10,753.6,473.19583333333327,188.4,0.0,296.0
3,0,8,234.1,305.5111111111111,78.03333333333333,0.0,293.0
2,0,6,231.25,695.9333333333334,115.625,0.0,289.0
1,0,7,309.1666666666667,4350.766666666666,309.1666666666667,0.0,287.0
4,1,12,1779.166666666667,1606.9833333333331,444.79166666666674,0.0,290.0
7,0,11,1575.2833333333335,788.1361111111112,262.54722222222233,0.0,297.0
3,2,15,625.7333333333332,1945.55,208.57777777777775,0.0,300.0
3,11,8,445.76666666666665,873.2777777777777,148.58888888888887,0.0,303.0
1,3,2,1.95,4.55,1.95,0.0,303.0
2,3,7,689.7,1802.4,344.85,0.0,303.0
5,5,11,1559.7333333333331,700.9466666666666,311.94666666666666,0.0,297.0
12,6,21,2585.0666666666666,1353.6666666666665,258.50666666666666,0.0,301.0
9,1,18,1348.0166666666667,827.2916666666665,168.50208333333333,0.0,304.0
3,0,14,1348.1666666666667,7959.527777777777,449.38888888888886,0.0,303.0
7,0,17,1823.4833333333331,1024.2190476190476,260.497619047619,0.0,303.0
8,0,22,3172.4,2035.9738095238092,453.19999999999993,0.0,303.0
2,0,10,626.8666666666667,1714.35,313.43333333333334,0.0,298.0
5,0,16,816.2333333333332,689.5625,204.0583333333333,0.0,296.0
4,0,10,595.4333333333333,1160.2166666666667,148.85833333333332,0.0,297.0
8,0,15,1868.8500000000006,1214.56875,233.60625000000005,0.0,302.0
10,0,19,2978.416666666667,1042.8648148148147,330.9351851851852,0.0,307.0
6,0,30,2490.666666666667,13214.306666666665,498.1333333333334,0.0,307.0
3,0,9,343.66666666666663,384.77222222222224,114.55555555555556,0.0,309.0
4,0,11,1518.3166666666666,1588.4250000000004,379.57916666666665,0.0,313.0
5,2,7,346.61666666666673,406.68,69.32333333333334,0.0,318.0
2,9,1,21.4,10.7,10.7,0.0,320.0
1,7,1,3.5166666666666666,3.5166666666666666,3.5166666666666666,0.0,321.0
1,4,3,438.83333333333326,1285.1833333333334,438.83333333333326,0.0,320.0
3,10,13,1275.3666666666666,6910.422222222223,425.1222222222222,0.0,314.0
4,2,17,1344.9166666666665,3293.3916666666664,336.22916666666663,0.0,312.0
5,0,9,461.61666666666673,1085.7033333333334,92.32333333333334,0.0,307.0
7,0,19,3010.016666666667,2601.6380952380955,430.002380952381,0.0,308.0
4,0,19,868.7666666666668,4788.155555555556,289.5888888888889,0.0,308.0
8,0,13,1664.1166666666666,582.8166666666667,237.73095238095237,0.0,312.0
2,0,13,620.8333333333334,9994.616666666667,620.8333333333334,0.0,308.0
4,0,17,1898.4833333333331,3210.920833333333,474.6208333333333,0.0,305.0
3,0,13,1385.85,2127.866666666667,461.9500000000001,0.0,300.0
3,0,8,346.2,161.91111111111113,115.4,0.0,299.0
6,0,15,809.15,1111.2055555555555,134.85833333333332,0.0,295.0
2,0,11,785.4166666666667,3143.2,392.70833333333337,0.0,295.0
6,0,29,4829.116666666667,7787.99722222222,804.8527777777778,0.0,301.0
3,10,10,439.58333333333326,1042.0555555555554,146.52777777777774,0.0,304.0
4,5,6,1005.1,559.4208333333332,251.275,0.0,307.0
2,4,8,749.6500000000002,1737.0666666666668,374.8250000000001,0.0,306.0
4,0,14,1343.0,2885.287500000001,335.75,0.0,301.0
6,0,8,250.83333333333331,182.52222222222224,41.805555555555564,0.0,303.0
5,0,16,1031.3833333333332,3040.67,206.27666666666664,0.0,301.0
5,0,10,363.36666666666673,904.7966666666667,72.67333333333333,0.0,303.0
8,0,24,1712.666666666667,1741.9729166666666,214.08333333333331,0.0,300.0
9,0,26,2864.516666666667,1934.9462962962962,318.27962962962965,0.0,300.0
4,0,17,1617.0500000000004,3035.9666666666667,404.2625000000001,0.0,299.0
8,0,25,2826.9500000000007,7184.19375,353.3687500000001,0.0,297.0
3,0,5,1182.7,1563.5055555555555,394.23333333333335,0.0,295.0
3,0,9,708.95,978.8888888888887,236.3166666666667,0.0,294.0
1,0,8,566.5666666666667,2256.3,566.5666666666667,0.0,295.0
3,0,5,1190.9666666666667,959.0944444444444,396.9888888888889,0.0,298.0
1,2,2,227.35,263.03333333333336,227.35,0.0,299.0
1,4,2,56.88333333333333,173.38333333333333,56.88333333333333,0.0,300.0
1,0,2,5.05,7.583333333333332,5.05,0.0,301.0
2,0,7,744.8,2174.833333333333,372.4,0.0,303.0
4,0,17,1582.5166666666669,4303.958333333333,395.62916666666666,0.0,305.0
2,0,14,1269.5,7773.625,634.75,0.0,303.0
4,0,15,2055.85,1807.6125,513.9625,0.0,303.0
1,0,1,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.0,298.0
5,0,21,1616.1,6597.0666666666675,323.22,0.0,299.0
2,0,6,149.51666666666668,353.0,74.75833333333334,0.0,297.0
2,0,6,429.2166666666667,784.125,214.60833333333332,0.0,297.0
2,0,6,537.0333333333333,2355.6583333333333,268.51666666666665,0.0,299.0
1,0,6,453.1,3151.55,453.1,0.0,300.0
4,0,12,887.2333333333332,2484.820833333333,221.8083333333333,0.0,304.0
1,0,3,42.7,235.96666666666667,42.7,0.0,305.0
2,0,19,1908.5166666666667,12676.958333333336,954.2583333333333,0.0,307.0
3,0,9,1030.9,4061.738888888889,343.6333333333334,0.0,310.0
1,0,5,723.1,3162.316666666666,723.1,0.0,311.0
1,0,10,529.4666666666667,7726.25,529.4666666666667,0.0,312.0
2,0,9,1087.4666666666667,3152.8250000000007,543.7333333333332,0.0,314.0
1,0,8,742.4833333333332,3375.316666666666,742.4833333333332,0.0,315.0
3,0,16,1107.5833333333335,2843.1722222222224,369.1944444444445,0.0,318.0
3,0,21,1398.533333333333,8390.122222222222,466.1777777777778,0.0,321.0
5,0,16,1296.5,1817.68,259.3,0.0,326.0
4,0,17,1700.283333333333,2761.3416666666667,425.07083333333327,0.0,330.0
2,0,5,410.63333333333327,663.8333333333334,205.31666666666663,0.0,332.0
3,0,12,998.6166666666667,1242.9111111111113,332.87222222222215,0.0,335.0
3,0,4,281.3,203.95555555555558,93.76666666666668,0.0,338.0
2,0,12,1516.6166666666668,3212.175,758.3083333333334,0.0,340.0
2,0,4,776.5500000000002,852.9666666666667,388.275,0.0,342.0
6,3,10,822.7833333333333,318.64999999999986,137.13055555555556,0.0,348.0
1,0,5,447.38333333333327,1607.3166666666666,447.38333333333327,0.0,349.0
1,3,6,429.13333333333327,1903.3666666666666,429.13333333333327,0.0,350.0
1,7,1,12.15,12.15,12.15,0.0,351.0
1,10,4,229.91666666666663,679.7,229.91666666666663,0.0,352.0
1,10,9,727.75,2516.7833333333333,727.75,0.0,353.0
1,4,5,250.25,646.8333333333334,250.25,0.0,354.0
1,10,9,744.5166666666668,7420.866666666668,744.5166666666668,0.0,349.0
3,2,11,1358.4,3074.9,452.8,0.0,345.0
9,7,24,3916.2,2562.474074074074,435.13333333333327,0.0,344.0
1,0,4,293.01666666666665,499.1833333333333,293.01666666666665,0.0,335.0
9,0,17,1075.6833333333334,1080.5796296296296,119.52037037037034,0.0,328.0
10,0,26,2953.7666666666664,5789.120833333333,369.2208333333333,0.0,334.0
3,0,9,1003.9833333333332,1355.1944444444443,334.6611111111111,0.0,329.0
10,0,20,2756.416666666667,1453.465,275.64166666666665,0.0,328.0
5,0,11,1239.2666666666667,1175.75,247.85333333333332,0.0,328.0
6,0,16,1779.6833333333334,1914.5266666666666,355.9366666666667,0.0,324.0
4,0,9,590.9,1686.6333333333332,196.96666666666667,0.0,326.0
7,0,21,4897.383333333333,4371.926190476191,699.6261904761905,0.0,326.0
9,0,19,2418.850000000001,1370.5583333333334,302.3562500000001,0.0,335.0
3,0,5,717.1500000000002,633.8388888888887,239.05000000000004,0.0,338.0
1,12,1,9.716666666666667,9.716666666666667,9.716666666666667,0.0,339.0
1,4,22,1381.7333333333331,52212.58333333334,1381.7333333333331,0.0,340.0
1,7,1,5.316666666666666,10.6,5.316666666666666,0.0,341.0
2,11,8,484.7,5282.541666666666,242.35,0.0,331.0
1,10,3,335.51666666666665,1510.716666666667,335.51666666666665,0.0,328.0
3,0,8,523.0833333333334,581.0,174.36111111111111,0.0,327.0
4,0,15,766.5,1068.2875,191.625,0.0,322.0
5,0,21,1652.9833333333331,2764.8233333333333,330.5966666666667,0.0,324.0
9,0,23,1579.0833333333335,2005.3416666666665,263.1805555555556,0.0,326.0
8,0,18,2459.4666666666667,1313.9833333333333,307.43333333333334,0.0,324.0
6,0,29,2679.2166666666667,13801.05,446.53611111111115,0.0,325.0
3,0,13,1497.7333333333331,4356.083333333334,499.24444444444435,0.0,326.0
6,0,14,1275.9833333333333,1307.6888888888886,212.6638888888889,0.0,327.0
7,0,22,2089.616666666667,1800.522222222222,348.26944444444445,0.0,323.0
7,0,24,2509.2499999999995,2593.3119047619048,358.46428571428567,0.0,320.0
8,0,23,4254.55,3056.9291666666663,531.81875,0.0,328.0
1,4,4,301.93333333333334,681.3166666666667,301.93333333333334,0.0,329.0
1,4,2,9.566666666666666,18.85,9.566666666666666,0.0,330.0
2,4,8,835.2833333333333,2362.241666666667,417.64166666666665,0.0,332.0
1,7,2,4.2,13.283333333333333,4.2,0.0,333.0
2,5,8,798.0,1161.225,399.0,0.0,335.0
1,7,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,336.0
1,6,1,0.4,0.4,0.4,0.0,333.0
4,2,5,516.3333333333333,294.5125000000001,129.08333333333331,0.0,333.0
7,0,28,3714.433333333333,10838.919444444444,619.0722222222222,0.0,336.0
4,0,7,355.9500000000001,670.7624999999998,88.98750000000003,0.0,333.0
6,0,7,481.7666666666667,279.8472222222222,80.29444444444445,0.0,334.0
10,0,22,2587.9999999999995,4071.285185185185,287.5555555555555,0.0,340.0
7,0,28,2616.4,7209.697619047618,373.77142857142854,0.0,337.0
7,0,21,1484.033333333333,2268.111904761905,212.00476190476184,0.0,337.0
2,0,11,948.1,3956.2666666666655,474.05,0.0,334.0
7,0,19,1732.6666666666665,1952.0238095238092,247.52380952380952,0.0,334.0
3,0,7,1204.5,1881.166666666667,401.5,0.0,331.0
5,0,17,1213.3666666666666,1617.3533333333332,242.6733333333333,0.0,334.0
4,0,19,1768.55,4435.058333333333,442.1375,0.0,338.0
7,0,18,1797.166666666667,2347.0904761904762,256.73809523809524,0.0,345.0
2,7,5,198.1,725.4666666666666,99.05,0.0,347.0
2,11,6,343.83333333333326,353.3416666666667,171.91666666666663,0.0,349.0
1,8,2,12.05,21.85,12.05,0.0,350.0
1,15,9,364.05,4326.666666666667,364.05,0.0,351.0
1,6,4,272.1166666666667,483.86666666666673,272.1166666666667,0.0,352.0
1,9,4,107.8,223.4,107.8,0.0,353.0
8,13,15,824.2166666666666,351.90625000000006,103.02708333333332,0.0,354.0
9,19,22,1261.0833333333333,1055.975925925926,140.12037037037035,0.0,352.0
2,2,1,6.416666666666668,4.066666666666666,3.208333333333333,0.0,347.0
3,0,9,798.1166666666666,1366.6333333333332,266.03888888888883,0.0,345.0
24,0,25,1798.533333333333,443.1916666666667,89.92666666666666,0.0,361.0
15,0,24,2751.5,1835.2641025641026,211.65384615384616,0.0,367.0
14,0,22,2338.266666666667,851.6690476190477,167.01904761904763,0.0,353.0
18,0,19,1277.3000000000004,511.15925925925933,70.96111111111112,0.0,356.0
19,0,22,2183.233333333333,789.6214285714287,155.9452380952381,0.0,369.0
7,0,16,310.63333333333327,180.41666666666663,51.77222222222221,0.0,367.0
11,0,19,1773.4333333333334,1392.6433333333332,177.34333333333333,0.0,365.0
6,0,18,977.4833333333332,1485.1333333333334,162.91388888888892,0.0,352.0
2,0,18,1160.1,3999.2833333333333,580.05,0.0,352.0
6,1,13,803.9333333333334,945.472222222222,133.9888888888889,0.0,358.0
4,10,10,838.7666666666668,692.8958333333335,209.69166666666663,0.0,362.0
2,7,3,24.45,31.91666666666667,12.225,0.0,364.0
2,3,7,724.4000000000002,708.7833333333333,362.2000000000001,0.0,366.0
2,9,6,747.2166666666667,2251.7666666666664,373.60833333333335,0.0,367.0
6,7,19,1162.6833333333334,1334.59,232.5366666666667,0.0,363.0
7,5,18,1434.0166666666669,939.1119047619047,204.85952380952384,0.0,363.0
13,0,21,2732.850000000001,1356.3222222222225,227.73750000000004,0.0,370.0
5,0,11,765.8,589.9666666666667,153.16,0.0,359.0
1,0,4,262.3833333333333,697.3666666666667,262.3833333333333,0.0,353.0
6,0,10,573.2833333333333,793.7527777777777,95.54722222222222,0.0,351.0
6,0,19,1761.283333333333,2887.4083333333333,293.54722222222216,0.0,348.0
6,0,16,1889.1833333333332,772.725,314.8638888888889,0.0,347.0
2,0,2,477.5333333333333,452.875,238.76666666666665,0.0,346.0
6,0,15,1986.3666666666668,1838.8361111111112,331.0611111111112,0.0,343.0
3,0,20,1424.7,9836.411111111109,474.9,0.0,339.0
1,0,4,258.23333333333335,749.3833333333333,258.23333333333335,0.0,335.0
3,0,9,799.2666666666668,1286.022222222222,266.42222222222216,0.0,338.0
4,0,17,485.6833333333333,2453.9125,121.42083333333332,0.0,342.0
3,0,12,643.6166666666667,815.65,214.5388888888889,0.0,345.0
2,6,5,574.05,571.5833333333333,287.025,0.0,347.0
1,2,1,7.7,7.7,7.7,0.0,348.0
1,4,1,57.38333333333333,113.6,57.38333333333333,0.0,349.0
2,0,4,180.5,131.30833333333334,90.25,0.0,351.0
5,0,18,953.05,2017.708333333333,238.2625,0.0,356.0
1,0,1,1.2666666666666666,1.2666666666666666,1.2666666666666666,0.0,351.0
2,0,10,439.7166666666666,653.7166666666667,219.8583333333333,0.0,344.0
3,0,7,262.8833333333333,204.825,131.44166666666666,0.0,338.0
5,0,26,2614.1666666666665,8100.146666666667,522.8333333333333,0.0,341.0
3,0,9,610.3666666666667,502.91111111111115,203.45555555555558,0.0,340.0
3,0,8,500.56666666666666,513.75,166.85555555555555,0.0,340.0
8,0,28,4292.566666666667,4300.114583333334,536.5708333333333,0.0,340.0
1,0,8,832.2,4549.483333333334,832.2,0.0,341.0
3,0,10,1396.8166666666666,4819.291666666666,698.4083333333333,0.0,344.0
3,0,8,318.55,223.2333333333333,106.18333333333334,0.0,347.0
2,0,5,271.1166666666667,282.43333333333334,135.55833333333334,0.0,349.0
2,0,5,253.91666666666669,264.55833333333334,126.95833333333334,0.0,351.0
2,1,1,67.03333333333333,33.516666666666666,33.516666666666666,0.0,353.0
2,0,1,66.0,33.0,33.0,0.0,355.0
1,1,1,30.75,30.75,30.75,0.0,356.0
1,0,5,35.0,211.25,35.0,0.0,357.0
1,0,3,791.35,1148.6833333333334,791.35,0.0,357.0
1,0,1,22.766666666666666,22.766666666666666,22.766666666666666,0.0,358.0
7,0,23,2037.25,4684.85,407.45,0.0,365.0
1,0,2,70.96666666666667,160.96666666666667,70.96666666666667,0.0,364.0
5,0,13,970.0166666666664,567.2875,242.50416666666663,0.0,369.0
2,0,14,790.65,9430.366666666667,395.325,0.0,371.0
2,0,12,993.4333333333334,3735.558333333333,496.7166666666667,0.0,373.0
2,0,3,39.88333333333333,36.5,19.941666666666666,0.0,375.0
3,0,14,1307.1333333333332,1666.2222222222226,435.71111111111117,0.0,378.0
4,0,22,1533.1,5233.179166666667,383.275,0.0,382.0
3,1,8,406.2166666666666,438.56666666666666,135.40555555555557,0.0,385.0
3,1,11,1313.4666666666667,4073.161111111111,437.8222222222223,0.0,388.0
1,7,5,252.95,845.3333333333335,252.95,0.0,389.0
1,7,1,9.333333333333334,15.483333333333333,9.333333333333334,0.0,390.0
1,9,3,9.416666666666666,31.1,9.416666666666666,0.0,389.0
4,16,13,1984.8,2546.683333333334,496.2,0.0,376.0
2,14,13,1346.6833333333334,2997.366666666667,673.3416666666667,0.0,370.0
5,1,21,846.3000000000003,1440.543333333333,169.26000000000005,0.0,368.0
10,0,15,1745.216666666667,630.2666666666668,174.52166666666668,0.0,369.0
5,0,12,794.3666666666666,1509.520833333333,198.59166666666664,0.0,369.0
6,0,20,1298.6166666666668,1234.2166666666667,259.72333333333336,0.0,367.0
3,0,12,982.95,1151.8222222222225,327.65,0.0,363.0
5,0,22,1928.1666666666665,4296.683333333333,385.63333333333327,0.0,361.0
4,0,19,1293.6,4217.925,323.4000000000001,0.0,362.0
6,0,7,690.35,368.95333333333326,138.07,0.0,359.0
3,0,6,791.0166666666668,823.0722222222221,263.67222222222216,0.0,346.0
6,0,6,1263.7333333333333,1144.0433333333335,252.7466666666666,0.0,338.0
8,0,25,2062.516666666667,2896.7916666666674,257.81458333333336,0.0,345.0
6,1,17,1523.4833333333331,2810.35,253.9138888888889,0.0,351.0
3,13,17,1596.4333333333334,4967.272222222223,532.1444444444445,0.0,354.0
2,10,1,18.433333333333334,9.216666666666667,9.216666666666667,0.0,356.0
1,7,1,3.3,3.3,3.3,0.0,357.0
3,1,9,1330.8166666666666,950.5888888888887,443.60555555555567,0.0,360.0
2,4,1,2.9333333333333336,1.4666666666666668,1.4666666666666668,0.0,361.0
9,9,13,1293.55,438.62592592592597,143.72777777777776,0.0,357.0
3,10,19,1662.0666666666668,7233.466666666667,554.0222222222222,0.0,350.0
12,0,17,867.6666666666665,376.76666666666665,78.87878787878786,0.0,352.0
5,0,19,908.85,1640.6633333333332,181.77,0.0,352.0
9,0,34,4383.033333333334,8167.787037037037,487.00370370370376,0.0,354.0
4,0,12,1791.5,1040.6291666666666,447.875,0.0,349.0
5,0,14,1270.3333333333333,1118.5099999999998,254.06666666666663,0.0,351.0
5,0,13,764.8166666666667,961.0766666666666,152.96333333333334,0.0,349.0
3,0,13,784.6666666666665,822.7333333333332,261.5555555555556,0.0,351.0
4,0,19,2446.5666666666666,2809.0083333333337,611.6416666666668,0.0,351.0
4,0,9,1037.6666666666667,868.2125000000002,259.4166666666667,0.0,346.0
5,0,16,1189.4666666666667,1902.256666666667,237.89333333333332,0.0,341.0
3,0,16,2057.7833333333333,3856.85,685.9277777777778,0.0,344.0
6,0,15,974.3666666666667,967.3138888888888,162.39444444444445,0.0,350.0
2,9,10,518.25,1421.6,259.125,0.0,352.0
1,3,5,402.86666666666673,1981.7,402.86666666666673,0.0,353.0
