Arrival rate8H,Finish rate8H,Num of unique resource8H,Process active time8H,Service time per case8H,Time in process per case8H,Waiting time in process per case8H,Num in process case8H
1,56,2,188.08333333333331,245.1833333333333,188.08333333333331,0.0,390.0
39,39,41,8349.099999999999,945.3196581196576,214.07948717948716,0.0,373.0
39,0,38,9598.283333333333,1458.5884259259255,266.6189814814814,0.0,373.0
3,52,12,617.6666666666667,1038.938888888889,205.88888888888889,0.0,376.0
38,26,37,10990.949999999997,2105.1872807017544,289.2355263157894,0.0,362.0
30,0,42,8804.4,2314.8720238095248,314.4428571428571,0.0,366.0
2,53,9,400.9833333333333,635.5,200.49166666666665,0.0,368.0
35,28,40,9465.05,1320.5680952380949,270.43,0.0,350.0
33,0,39,10318.116666666667,1705.6387096774192,332.8424731182796,0.0,355.0
5,57,10,766.2333333333332,550.3166666666667,153.24666666666667,0.0,360.0
46,27,42,12770.616666666667,1708.0125925925922,283.7914814814815,0.0,349.0
27,1,34,6347.3,1041.3749999999998,244.1269230769231,0.0,349.0
5,47,11,1214.15,703.13,242.83,0.0,353.0
36,31,42,9684.533333333333,2372.144607843137,284.83921568627443,0.0,342.0
39,0,42,7679.233333333334,1647.2061403508767,202.08508771929831,0.0,350.0
2,45,2,53.78333333333333,51.825,26.891666666666666,0.0,352.0
24,7,36,6616.6833333333325,1758.0557971014493,287.681884057971,0.0,331.0
14,0,28,3913.233333333333,1396.4011904761905,279.51666666666665,0.0,338.0
3,3,11,938.5333333333333,774.8722222222223,312.84444444444443,0.0,341.0
24,0,40,7757.4,2651.188095238096,369.4,0.0,362.0
16,0,36,6857.4333333333325,3773.378125,428.5895833333333,0.0,378.0
3,77,15,481.38333333333327,1036.727777777778,160.46111111111108,0.0,381.0
54,43,41,11424.249999999998,1232.9823333333334,228.485,0.0,358.0
56,1,40,10579.666666666666,1544.7701257861636,199.61635220125785,0.0,371.0
5,65,8,282.6666666666667,324.98,56.53333333333334,0.0,375.0
39,41,39,7066.400000000002,1082.5008771929822,185.95789473684212,0.0,349.0
39,0,36,8569.0,1480.0131578947369,225.5,0.0,347.0
4,51,20,1247.1833333333334,6391.258333333332,311.79583333333335,0.0,351.0
44,26,37,11406.966666666667,2122.3345833333333,285.1741666666667,0.0,344.0
48,1,39,9117.2,1156.0472222222222,189.9416666666667,0.0,366.0
5,77,9,176.13333333333335,231.76666666666665,35.22666666666667,0.0,370.0
50,39,36,9561.7,880.2246527777779,199.2020833333333,0.0,343.0
25,0,33,4368.6,806.1583333333333,182.025,0.0,329.0
2,38,7,84.58333333333333,122.775,42.29166666666666,0.0,331.0
27,33,32,5854.05,1394.6462962962964,216.81666666666663,0.0,320.0
23,0,37,3716.0333333333333,1262.5841269841271,176.95396825396824,0.0,310.0
1,21,6,491.11666666666673,1844.6,491.11666666666673,0.0,311.0
26,6,35,6451.1500000000015,1224.8474358974358,248.12115384615387,0.0,316.0
22,0,31,6288.633333333332,1606.5000000000002,285.84696969696967,0.0,332.0
1,3,6,469.2166666666666,1742.1833333333334,469.2166666666666,0.0,333.0
24,0,34,4373.966666666666,806.098611111111,182.2486111111111,0.0,354.0
21,0,30,4355.766666666666,1213.6690476190474,207.41746031746035,0.0,375.0
2,63,9,578.75,3450.0,289.375,0.0,377.0
57,45,44,11852.616666666667,1506.8193939393939,215.50212121212124,0.0,371.0
36,0,36,8252.100000000002,1180.136764705882,242.70882352941186,0.0,362.0
3,52,7,498.7833333333333,978.5833333333335,166.2611111111111,0.0,365.0
34,24,35,5729.483333333334,1179.7807291666666,179.04635416666667,0.0,347.0
32,0,31,5318.2,847.0618279569893,171.55483870967743,0.0,355.0
2,62,7,374.1833333333333,520.075,187.09166666666664,0.0,357.0
42,35,35,6295.500000000001,554.0097560975611,153.54878048780492,0.0,337.0
42,0,38,8536.199999999999,1149.8504273504273,218.87692307692302,0.0,344.0
2,76,5,209.4833333333333,246.79166666666663,104.74166666666666,0.0,346.0
37,35,36,6207.299999999997,625.7852380952382,177.35142857142853,0.0,307.0
35,0,37,9485.533333333336,1431.4347619047614,271.0152380952381,0.0,307.0
3,55,6,342.3,140.52777777777777,114.1,0.0,310.0
34,28,29,6511.016666666667,1002.8352941176472,191.50049019607846,0.0,289.0
31,0,35,7224.983333333333,773.5327956989247,233.06397849462365,0.0,292.0
2,29,1,17.083333333333332,11.966666666666665,8.541666666666666,0.0,294.0
30,7,26,5960.999999999999,880.0405555555556,198.7,0.0,295.0
21,0,32,5140.633333333332,1476.0875,257.03166666666664,0.0,309.0
3,1,8,828.8,832.2611111111113,276.26666666666665,0.0,312.0
22,0,23,5335.233333333334,826.5706349206349,254.05873015873016,0.0,333.0
24,0,34,5987.383333333332,1374.0722222222225,249.47430555555562,0.0,357.0
3,51,11,504.15,660.8277777777778,168.04999999999995,0.0,360.0
56,37,38,9797.583333333328,826.8141025641023,188.415064102564,0.0,365.0
56,1,39,9699.88333333333,752.6467948717946,186.53621794871788,0.0,384.0
3,77,5,428.81666666666666,251.87777777777774,142.93888888888893,0.0,386.0
44,43,35,7556.766666666667,954.7284552845528,184.3113821138212,0.0,353.0
48,2,35,8366.6,635.2684397163117,178.01276595744682,0.0,358.0
5,54,12,1257.1666666666667,653.2,251.4333333333333,0.0,361.0
45,34,36,7424.300000000002,687.9655555555557,164.98444444444448,0.0,352.0
54,1,38,8114.599999999998,564.7983974358976,156.04999999999995,0.0,372.0
